mixture,system,x_NaCl,pair,r_A,g_r
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.09,0.38129238423898504
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.1100000000000003,0.32739313880342064
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.13,0.34683525002230453
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.1500000000000004,0.30881199936637344
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.17,0.2928512817270356
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.1900000000000004,0.29329004121476293
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.21,0.2778694841504031
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.2300000000000004,0.2711675817722084
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.25,0.2786114764124967
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.2700000000000005,0.2645741083947003
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.29,0.2487542951693058
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.3100000000000005,0.25268003255975413
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.33,0.24999595249840018
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.3499999999999996,0.2531024135825416
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.37,0.24008951089891628
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.3899999999999997,0.2399049051242989
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.41,0.24492623523135595
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.4299999999999997,0.2262835661730158
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.45,0.23768665237573897
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.4699999999999998,0.23274998382367934
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.49,0.2313354259179486
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.51,0.24255832362764912
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.5300000000000002,0.23920890687252278
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.55,0.23712302988307468
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.5700000000000003,0.2371516366787938
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.59,0.24510961846045495
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.6100000000000003,0.24356524420531425
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.63,0.22678652252439455
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.6500000000000004,0.24423384420546582
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.67,0.24861817444911086
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.6900000000000004,0.2540074272808833
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.71,0.26339916521076506
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.7300000000000004,0.26766904941204417
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.75,0.2610460735900539
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.7700000000000005,0.25428137701786296
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.79,0.2840784021297463
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.8100000000000005,0.2824100308591986
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.83,0.27171245980785363
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.8499999999999996,0.2875737551496063
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.87,0.26713754835921333
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.8899999999999997,0.2836949731164399
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.91,0.2961796653079448
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.9299999999999997,0.31428908929775556
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.95,0.28972535871902166
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.9699999999999998,0.326274498214404
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,3.99,0.3392100114416534
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.01,0.32215615019853233
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.03,0.33834734641937747
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.050000000000001,0.35212296268720117
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.07,0.35805721493146925
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.09,0.3586446615190096
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.109999999999999,0.35920374411938605
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.13,0.36840619905348637
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.15,0.37521304528744553
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.17,0.3707501640343693
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.1899999999999995,0.4032931266509426
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.21,0.42621595056877315
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.23,0.42134729406164106
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.25,0.41172221925384284
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.27,0.4257617787096429
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.29,0.4477645719075764
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.3100000000000005,0.4679125208329937
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.33,0.46825217514385226
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.35,0.47938812217964116
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.37,0.48255632735683973
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.390000000000001,0.4964697955127593
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.41,0.5013367326399814
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.43,0.5292845476974967
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.45,0.5387091499637531
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.470000000000001,0.5483238595254833
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.49,0.5616965756552785
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.51,0.5731330336785216
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.53,0.5850852827331103
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.550000000000001,0.5984543317224125
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.57,0.6128385224217868
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.59,0.6303698839594009
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.61,0.6434703843681117
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.63,0.6526064635490741
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.65,0.6606849559126771
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.67,0.6811213906861822
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.6899999999999995,0.6846347146622606
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.71,0.6938761456992937
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.73,0.7258202946899865
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.75,0.738546024360959
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.77,0.7565334958215483
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.79,0.7637824651803996
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.8100000000000005,0.7887515271943084
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.83,0.7908485733110152
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.85,0.814326651643264
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.87,0.8321164890858066
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.890000000000001,0.859262878460129
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.91,0.8755581404281404
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.93,0.88469586547285
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.95,0.9065037568097559
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.970000000000001,0.9179532479369947
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,4.99,0.9444205568784758
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.01,0.9719476987734835
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.03,0.9625850933361323
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.050000000000001,0.9940848626036675
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.07,0.9812413446056333
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.09,1.0048697925454095
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.11,1.0522075363510475
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.13,1.0407048456978483
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.15,1.0612343995423634
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.17,1.0818413903223827
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.1899999999999995,1.1204024623210451
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.21,1.1214570771940777
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.23,1.1335543522509797
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.25,1.1461230380374572
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.27,1.1687096974337539
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.29,1.1749316666522434
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.3100000000000005,1.2102129788273743
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.33,1.2183680335072176
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.35,1.2238501537323725
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.37,1.2281648816108912
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.390000000000001,1.2748058983060133
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.41,1.2830195385162266
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.43,1.2995666576124314
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.45,1.3166028332732942
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.470000000000001,1.3308206635582964
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.49,1.3257974634392191
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.51,1.3484173908204717
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.53,1.3583990636252103
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.550000000000001,1.3519506167759416
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.57,1.368784186360583
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.59,1.4034255438207448
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.61,1.4175363562629453
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.63,1.3919293294115997
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.65,1.3921902184043962
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.67,1.3944181345519089
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.6899999999999995,1.3947062485610489
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.71,1.400422885586649
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.73,1.3950530192128
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.75,1.4376690919541908
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.77,1.4174681663207735
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.79,1.417647315608864
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.8100000000000005,1.423407645402523
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.83,1.4126541390355445
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.85,1.4171956320560821
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.87,1.4316579806709615
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.890000000000001,1.4057734430776476
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.91,1.446545253492986
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.93,1.4266669185947185
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.95,1.3940611840458033
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.970000000000001,1.414848612550851
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,5.99,1.4099611758845192
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.01,1.3991228102818238
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.03,1.3575251694257615
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.050000000000001,1.3642094816733843
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.07,1.3563666442971638
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.09,1.3618899538267175
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.11,1.3258659875259504
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.130000000000001,1.3294399658488958
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.15,1.3159944893835025
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.17,1.3220208779162677
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.1899999999999995,1.322894326382308
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.21,1.3077983443236711
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.23,1.278603304727374
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.25,1.280432933418804
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.27,1.2622449737330137
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.29,1.253847336700261
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.3100000000000005,1.2547694893569528
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.33,1.227261477740807
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.35,1.2135236947558534
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.37,1.2104949646818741
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.390000000000001,1.1992143575748142
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.41,1.195065343806899
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.43,1.1738839987419547
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.45,1.1433705924847097
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.470000000000001,1.1596858639743821
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.49,1.153539752901832
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.51,1.1239129974041342
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.53,1.1158827624171654
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.550000000000001,1.0929909253982084
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.57,1.0953079954501286
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.59,1.0739993336444402
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.61,1.0597850445989734
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.630000000000001,1.0697065295950445
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.65,1.0471598596059464
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.67,1.0209428436120678
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.6899999999999995,1.0266255738768475
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.71,1.0198408959968357
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.73,1.017053869223978
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.75,1.0007148779961177
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.77,0.988936267517481
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.79,0.9883833710128666
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.8100000000000005,0.967949020226478
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.83,0.9685482282228011
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.85,0.948837888393223
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.87,0.9578649458732835
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.890000000000001,0.956226498683362
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.91,0.9086841663102331
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.93,0.9251623812693419
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.95,0.9050066224673661
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.970000000000001,0.9055188762948349
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,6.99,0.902983437602938
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.01,0.8928219595258204
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.03,0.9026357431336849
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.050000000000001,0.8969112700759678
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.07,0.8885816070400144
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.09,0.8818403630694457
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.11,0.871184843495518
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.130000000000001,0.8721228974554105
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.15,0.8655445509374506
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.17,0.8519442210715464
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.1899999999999995,0.8502188866491451
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.21,0.8457273994588439
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.23,0.8380078468597002
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.25,0.8444295011419534
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.27,0.8322557909979033
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.29,0.8461061733588345
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.3100000000000005,0.8257274755882719
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.33,0.8279329488166729
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.35,0.8331207752052981
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.37,0.8357267072459585
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.390000000000001,0.822112500069903
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.41,0.8075968996094051
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.43,0.818230582497967
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.45,0.8186261900438672
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.470000000000001,0.8123455941628107
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.49,0.8030107547095586
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.51,0.8049254759295968
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.53,0.8243987576025193
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.550000000000001,0.8096583403568125
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.57,0.8073710856540857
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.59,0.8126012441047816
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.61,0.8179617921085833
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.630000000000001,0.8202585450941515
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.65,0.8233625437244848
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.67,0.8193320611691657
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.6899999999999995,0.8223864723271848
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.71,0.8112353976925586
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.73,0.8176419204525326
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.75,0.8256763603323192
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.77,0.8142703414606419
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.79,0.8055951212569418
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.8100000000000005,0.8226754928450394
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.83,0.8260864621821301
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.85,0.8167130097431986
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.87,0.830690989083678
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.890000000000001,0.8210631971381908
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.91,0.8277658092682834
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.93,0.8401194904933784
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.95,0.8487983766908384
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.970000000000001,0.8340959162574875
MgCl2-NaCl,cl3264,0.9591836734693877,X-Cl,7.99,0.8385389440323301
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.01,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.03,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.05,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.07,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.09,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.11,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.13,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.15000000000000002,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.16999999999999998,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.19,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.21000000000000002,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.22999999999999998,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.25,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.27,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.29000000000000004,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.31,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.33,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.35,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.37,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.39,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.41000000000000003,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.43,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.45,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.47,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.49,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.51,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.53,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.55,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.5700000000000001,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.59,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.61,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.63,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.65,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.67,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.6900000000000001,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.71,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.73,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.75,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.77,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.79,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.81,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.8300000000000001,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.85,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.87,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.89,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.91,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.93,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.95,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.97,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,0.99,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.01,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.03,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.05,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.07,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.09,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.11,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.1300000000000001,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.15,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.17,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.19,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.21,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.23,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.25,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.27,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.29,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.31,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.33,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.35,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.37,0.0
MgCl2-NaCl,cl3264,0.9591836734693877,Na-Cl,1.3900000000000001,0.0
